id,datetime,depth,heading,lon,lat,videotime
725,07/01/2021 09:55:15,230.2,225,5.27131,8.00121117,00:24:11
726,07/01/2021 09:55:17,230.2,226,5.27130417,8.0012115,00:24:12
727,07/01/2021 09:55:19,230.1,225,5.27131067,8.00121433,00:24:14
728,07/01/2021 09:55:21,229.9,226,5.2713105,8.00121367,00:24:18
729,07/01/2021 09:55:23,229.9,224,5.27129867,8.00121133,00:24:20
730,07/01/2021 09:55:25,229.7,223,5.2712995,8.00121467,00:24:22
731,07/01/2021 09:55:27,229.5,222,5.27129667,8.00121383,00:24:24
732,07/01/2021 09:55:29,229.4,222,5.27129667,8.00121383,00:24:24
733,07/01/2021 09:55:31,229.3,221,5.27129517,8.00121383,00:24:28
734,07/01/2021 09:55:33,229.2,219,5.27128833,8.00120967,00:24:29
735,07/01/2021 09:55:35,228.9,218,5.271281,8.0012045,00:24:31
736,07/01/2021 09:55:37,228.6,219,5.2712735,8.00120233,00:24:32
737,07/01/2021 09:55:39,228.6,219,5.27127083,8.00120017,00:24:34
738,07/01/2021 09:55:41,228.3,220,5.271267,8.0011975,00:24:38
739,07/01/2021 09:55:43,228.2,219,5.27126333,8.00119417,00:24:40
740,07/01/2021 09:55:45,228.2,223,5.27126667,8.00119667,00:24:42
741,07/01/2021 09:55:47,228.1,227,5.271257,8.0011985,00:24:44
742,07/01/2021 09:55:49,228,224,5.27125183,8.00119717,00:24:45
743,07/01/2021 09:55:51,227.9,218,5.2712455,8.001199,00:24:47
744,07/01/2021 09:55:53,227.6,214,5.2712405,8.0011995,00:24:49
745,07/01/2021 09:55:55,227.5,210,5.27123567,8.001199,00:24:51
746,07/01/2021 09:55:57,227.3,208,5.27124117,8.00119817,00:24:53
747,07/01/2021 09:55:59,227,208,5.27124133,8.00120067,00:24:55
748,07/01/2021 09:56:01,226.7,209,5.27124883,8.00119583,00:24:57
749,07/01/2021 09:56:03,226.6,208,5.27124983,8.00119417,00:24:58
750,07/01/2021 09:56:05,226.5,207,5.27125417,8.00119133,00:25:02
751,07/01/2021 09:56:07,226.4,204,5.27125367,8.00118933,00:25:04
752,07/01/2021 09:56:09,226.3,194,5.271239,8.00118467,00:25:06
753,07/01/2021 09:56:11,226.4,200,5.27124017,8.00118167,00:25:08
754,07/01/2021 09:56:13,226.3,203,5.2712405,8.0011825,00:25:09
755,07/01/2021 09:56:15,226.2,204,5.27123683,8.00118183,00:25:11
756,07/01/2021 09:56:17,226,205,5.271233,8.00117567,00:25:13
757,07/01/2021 09:56:19,225.9,204,5.27124467,8.00117683,00:25:15
758,07/01/2021 09:56:21,225.7,203,5.2712485,8.0011795,00:25:17
759,07/01/2021 09:56:23,225.6,204,5.27124733,8.001181,00:25:19
760,07/01/2021 09:56:25,225.6,203,5.27124783,8.00118017,00:25:21
761,07/01/2021 09:56:27,225.4,199,5.27123767,8.00118017,00:25:22
762,07/01/2021 09:56:29,225.3,198,5.27123933,8.00117983,00:25:24
763,07/01/2021 09:56:31,225.1,199,5.27125083,8.001178,00:25:28
764,07/01/2021 09:56:33,225,200,5.27124883,8.0011775,00:25:30
765,07/01/2021 09:56:35,224.8,199,5.27125383,8.00117717,00:25:32
766,07/01/2021 09:56:37,224.6,199,5.271251,8.00117633,00:25:34
767,07/01/2021 09:56:39,224.4,199,5.271249,8.00117683,00:25:35
768,07/01/2021 09:56:41,224.3,202,5.27125117,8.00117767,00:25:37
769,07/01/2021 09:56:43,224.1,203,5.27125467,8.00117733,00:25:39
770,07/01/2021 09:56:45,223.9,203,5.27126167,8.00117867,00:25:41
771,07/01/2021 09:56:47,223.6,203,5.2712565,8.00117533,00:25:43
772,07/01/2021 09:56:49,223.3,203,5.27125867,8.00117517,00:25:45
773,07/01/2021 09:56:51,223.1,205,5.27125367,8.00117317,00:25:47
774,07/01/2021 09:56:53,223,209,5.27126267,8.00117183,00:25:48
775,07/01/2021 09:56:55,222.9,209,5.27126417,8.00116767,00:25:52
776,07/01/2021 09:56:57,222.7,211,5.271262,8.0011685,00:25:54
777,07/01/2021 09:56:59,222.6,209,5.27126267,8.00116983,00:25:56
778,07/01/2021 09:57:01,222.4,207,5.27126433,8.001168,00:25:58
779,07/01/2021 09:57:03,222.3,205,5.271261,8.0011675,NA
780,07/01/2021 09:57:05,222.2,199,5.27125183,8.00116667,00:26:01
781,07/01/2021 09:57:07,222.1,193,5.2712625,8.00116667,00:26:03
782,07/01/2021 09:57:09,221.8,193,5.2712625,8.00116667,00:26:03
783,07/01/2021 09:57:11,221.8,193,5.2712795,8.00116333,00:26:07
784,07/01/2021 09:57:13,221.8,194,5.27128633,8.00116183,00:26:09
785,07/01/2021 09:57:15,221.4,200,5.27129767,8.001163,00:26:11
786,07/01/2021 09:57:17,221.4,204,5.271305,8.001162,00:26:12
787,07/01/2021 09:57:19,221.4,206,5.27130583,8.00115983,00:26:14
788,07/01/2021 09:57:21,221.4,211,5.27131483,8.001154,00:26:18
789,07/01/2021 09:57:23,221.2,214,5.27131867,8.00114967,00:26:20
790,07/01/2021 09:57:25,221,216,5.271323,8.00114617,00:26:22
791,07/01/2021 09:57:27,220.8,215,5.2713315,8.001145,00:26:24
792,07/01/2021 09:57:29,220.5,215,5.27132833,8.0011425,00:26:25
793,07/01/2021 09:57:31,220.4,213,5.271323,8.00113767,00:26:27
794,07/01/2021 09:57:33,220.1,211,5.27132467,8.00113633,00:26:29
795,07/01/2021 09:57:35,219.9,210,5.27133117,8.001137,00:26:31
796,07/01/2021 09:57:37,219.7,211,5.27133733,8.00113633,00:26:33
797,07/01/2021 09:57:39,219.7,209,5.27133933,8.001134,00:26:35
798,07/01/2021 09:57:41,219.5,210,5.27134217,8.0011315,00:26:37
799,07/01/2021 09:57:43,219.5,209,5.27134567,8.00112883,00:26:38
800,07/01/2021 09:57:45,219.2,210,5.27134717,8.0011275,00:26:40
801,07/01/2021 09:57:47,219.1,211,5.271361,8.00112567,00:26:44
802,07/01/2021 09:57:49,218.9,210,5.27136633,8.00112183,00:26:46
803,07/01/2021 09:57:51,218.9,208,5.27137167,8.00112167,00:26:48
804,07/01/2021 09:57:53,218.7,208,5.27137383,8.00112133,00:26:50
805,07/01/2021 09:57:55,218.6,209,5.27137933,8.00112233,00:26:51
806,07/01/2021 09:57:57,218.4,209,5.27138167,8.001124,00:26:53
807,07/01/2021 09:57:59,218.1,211,5.27139067,8.00112617,00:26:55
808,07/01/2021 09:58:01,218,212,5.27139017,8.0011235,00:26:57
809,07/01/2021 09:58:03,217.9,210,5.2713935,8.00112417,00:26:59
810,07/01/2021 09:58:05,217.9,208,5.27139067,8.00112417,00:27:01
811,07/01/2021 09:58:07,217.7,211,5.271382,8.00112283,00:27:03
812,07/01/2021 09:58:09,217.5,213,5.27137933,8.00112183,00:27:04
813,07/01/2021 09:58:11,217.2,216,5.2713845,8.00111983,00:27:08
814,07/01/2021 09:58:13,217.1,214,5.2713785,8.00111817,00:27:10
815,07/01/2021 09:58:15,217.1,214,5.27137817,8.0011205,00:27:12
816,07/01/2021 09:58:17,216.9,213,5.2713715,8.001122,00:27:14
817,07/01/2021 09:58:19,216.9,215,5.2713545,8.0011225,00:27:15
818,07/01/2021 09:58:21,216.6,213,5.27134867,8.0011235,00:27:17
819,07/01/2021 09:58:23,216.3,212,5.27134883,8.00112217,00:27:19
820,07/01/2021 09:58:25,216,210,5.2713455,8.00112383,00:27:21
821,07/01/2021 09:58:27,215.9,206,5.271353,8.00112333,00:27:23
822,07/01/2021 09:58:29,215.7,211,5.271348,8.001126,00:27:25
823,07/01/2021 09:58:31,215.6,217,5.27135633,8.00112783,00:27:27
824,07/01/2021 09:58:33,215.3,220,5.27136167,8.00112583,00:27:28
825,07/01/2021 09:58:35,215,218,5.27135633,8.00112133,00:27:30
826,07/01/2021 09:58:37,214.8,217,5.27135783,8.001121,00:27:34
827,07/01/2021 09:58:39,214.6,216,5.27136317,8.00112233,00:27:36
828,07/01/2021 09:58:41,214.3,216,5.27136833,8.00112417,00:27:38
829,07/01/2021 09:58:43,214,217,5.27136833,8.0011215,00:27:40
830,07/01/2021 09:58:45,213.9,217,5.27136017,8.00112,00:27:41
831,07/01/2021 09:58:47,213.6,216,5.27136017,8.00112133,00:27:43
832,07/01/2021 09:58:49,213.3,214,5.271358,8.00112033,00:27:45
833,07/01/2021 09:58:51,213,217,5.2713545,8.00111767,00:27:47
834,07/01/2021 09:58:53,213,215,5.27135783,8.00111817,00:27:49
835,07/01/2021 09:58:55,212.8,217,5.27134783,8.001119,00:27:51
836,07/01/2021 09:58:57,212.5,217,5.27136067,8.00112167,00:27:53
837,07/01/2021 09:58:59,212.4,219,5.27137517,8.00112233,00:27:54
838,07/01/2021 09:59:01,212.3,221,5.27137617,8.00112033,00:27:58
839,07/01/2021 09:59:03,212.1,222,5.271382,8.0011205,NA
840,07/01/2021 09:59:05,211.9,224,5.27137433,8.00111883,00:28:02
841,07/01/2021 09:59:07,211.7,224,5.27138217,8.00111917,00:28:04
842,07/01/2021 09:59:09,211.6,227,5.27139033,8.0011225,00:28:06
843,07/01/2021 09:59:11,211.5,231,5.2713915,8.00112167,00:28:07
844,07/01/2021 09:59:13,211.4,232,5.2713815,8.00111867,00:28:09
845,07/01/2021 09:59:15,211.3,233,5.27137783,8.00111633,00:28:11
846,07/01/2021 09:59:17,211.2,231,5.27138483,8.00111583,00:28:13
847,07/01/2021 09:59:19,211.1,231,5.271381,8.0011125,00:28:15
848,07/01/2021 09:59:21,210.8,229,5.27137083,8.001111,00:28:17
849,07/01/2021 09:59:23,210.6,229,5.2713685,8.001109,00:28:18
850,07/01/2021 09:59:25,210.4,229,5.271368,8.00110983,00:28:20
851,07/01/2021 09:59:27,210.2,231,5.27135383,8.00111283,00:28:24
852,07/01/2021 09:59:29,210,231,5.27136067,8.001114,00:28:26
853,07/01/2021 09:59:31,209.9,231,5.27136617,8.00111367,00:28:28
854,07/01/2021 09:59:33,209.6,231,5.27138133,8.0011155,00:28:30
855,07/01/2021 09:59:35,209.5,229,5.27138633,8.00111467,00:28:31
856,07/01/2021 09:59:37,209.3,229,5.271375,8.001113,00:28:33
857,07/01/2021 09:59:39,209.1,230,5.27135767,8.00110983,00:28:35
858,07/01/2021 09:59:41,209,232,5.27136533,8.00110967,00:28:37
859,07/01/2021 09:59:43,208.9,230,5.271372,8.00110867,00:28:39
860,07/01/2021 09:59:45,208.9,229,5.27138067,8.00111133,00:28:41
861,07/01/2021 09:59:47,208.7,228,5.27139283,8.0011125,00:28:43
862,07/01/2021 09:59:49,208.6,230,5.27137167,8.00110817,00:28:44
863,07/01/2021 09:59:51,208.5,228,5.27138283,8.00110833,00:28:46
864,07/01/2021 09:59:53,208.4,227,5.27135333,8.00110167,00:28:50
865,07/01/2021 09:59:55,208.3,227,5.27134733,8.0011025,00:28:52
866,07/01/2021 09:59:57,208,229,5.27135,8.00110283,00:28:54
867,07/01/2021 09:59:59,207.9,230,5.27134567,8.0011035,00:28:56
868,07/01/2021 10:00:01,207.7,231,5.27134017,8.001104,00:28:57
869,07/01/2021 10:00:03,207.6,227,5.2713505,8.0011045,00:28:59
870,07/01/2021 10:00:05,207.6,223,5.27135367,8.0011045,00:29:01
871,07/01/2021 10:00:07,207.4,219,5.27135133,8.00110217,00:29:03
872,07/01/2021 10:00:09,207.5,218,5.2713595,8.00110317,00:29:05
873,07/01/2021 10:00:11,207.4,219,5.2713605,8.00110083,00:29:07
874,07/01/2021 10:00:13,207.3,220,5.27135517,8.00109783,00:29:09
875,07/01/2021 10:00:15,207,220,5.27135133,8.00109183,00:29:10
876,07/01/2021 10:00:17,206.7,221,5.27133767,8.001085,00:29:14
877,07/01/2021 10:00:19,206.5,226,5.2713365,8.00108433,00:29:16
878,07/01/2021 10:00:21,206.3,226,5.27133833,8.00108533,00:29:18
879,07/01/2021 10:00:23,206.1,230,5.27133367,8.00108433,00:29:20
880,07/01/2021 10:00:25,205.8,231,5.2713355,8.00108533,00:29:21
881,07/01/2021 10:00:27,205.6,231,5.27133933,8.00108617,00:29:23
882,07/01/2021 10:00:29,205.4,231,5.27133983,8.00108567,00:29:25
883,07/01/2021 10:00:31,205.2,228,5.2713465,8.00108717,00:29:27
884,07/01/2021 10:00:33,205,226,5.27135317,8.00108817,00:29:29
885,07/01/2021 10:00:35,204.8,224,5.27136017,8.001093,00:29:31
886,07/01/2021 10:00:37,204.6,229,5.27136717,8.001096,00:29:33
887,07/01/2021 10:00:39,204.4,230,5.2713775,8.00109883,00:29:34
888,07/01/2021 10:00:41,204.1,233,5.27136467,8.00109817,00:29:36
889,07/01/2021 10:00:43,203.9,234,5.27135183,8.00109917,00:29:40
890,07/01/2021 10:00:45,203.6,234,5.27136067,8.00110133,00:29:42
891,07/01/2021 10:00:47,203.3,234,5.27137317,8.00110383,00:29:44
892,07/01/2021 10:00:49,203.1,236,5.27136433,8.00110417,00:29:46
893,07/01/2021 10:00:51,202.8,238,5.27135917,8.00110383,00:29:47
894,07/01/2021 10:00:53,202.7,237,5.27134467,8.0011015,00:29:49
895,07/01/2021 10:00:55,202.5,234,5.2713305,8.00110133,00:29:51
896,07/01/2021 10:00:57,202.3,229,5.27131783,8.0011,00:29:53
897,07/01/2021 10:00:59,202.2,225,5.27131,8.00110017,00:29:55
898,07/01/2021 10:01:01,201.9,223,5.27130433,8.00110233,00:29:57
899,07/01/2021 10:01:03,201.7,223,5.27129467,8.00110383,00:29:59
900,07/01/2021 10:01:05,201.3,225,5.27129367,8.00110767,00:30:00
901,07/01/2021 10:01:07,201.1,225,5.27128733,8.00110933,00:30:02
902,07/01/2021 10:01:09,201,227,5.27130817,8.00111183,00:30:06
903,07/01/2021 10:01:11,200.8,227,5.271309,8.00111167,00:30:08
904,07/01/2021 10:01:13,200.9,229,5.27129483,8.00110967,00:30:10
905,07/01/2021 10:01:15,200.8,222,5.2712975,8.00110967,00:30:12
906,07/01/2021 10:01:17,200.5,217,5.27130283,8.00111083,00:30:13
907,07/01/2021 10:01:19,200.1,210,5.271292,8.001107,00:30:15
908,07/01/2021 10:01:21,199.9,208,5.27128567,8.001105,00:30:17
909,07/01/2021 10:01:23,199.8,215,5.27129167,8.00110317,00:30:19
910,07/01/2021 10:01:25,199.6,216,5.27129317,8.0011015,00:30:21
911,07/01/2021 10:01:27,199.6,213,5.27129517,8.0010995,00:30:23
912,07/01/2021 10:01:29,199.6,210,5.27130833,8.0011005,00:30:25
913,07/01/2021 10:01:31,199.5,212,5.27132883,8.00110317,00:30:26
914,07/01/2021 10:01:33,199.4,212,5.271363,8.00110467,00:30:30
915,07/01/2021 10:01:35,199.5,213,5.27135967,8.00110083,00:30:32
916,07/01/2021 10:01:37,199.6,211,5.271356,8.00109683,00:30:34
917,07/01/2021 10:01:39,199.6,211,5.27134783,8.00109317,00:30:36
918,07/01/2021 10:01:41,199.6,211,5.27134133,8.00109067,00:30:38
919,07/01/2021 10:01:43,199.5,211,5.27134167,8.001089,00:30:39
920,07/01/2021 10:01:45,199.6,213,5.2713465,8.00108833,00:30:41
921,07/01/2021 10:01:47,199.6,216,5.2713435,8.00108567,00:30:43
922,07/01/2021 10:01:49,199.7,213,5.271344,8.0010835,00:30:45
923,07/01/2021 10:01:51,199.7,214,5.27135,8.001083,00:30:47
924,07/01/2021 10:01:53,199.6,214,5.27134617,8.001084,00:30:49
925,07/01/2021 10:01:55,199.6,215,5.27135167,8.00108517,00:30:50
926,07/01/2021 10:01:57,199.4,214,5.27134617,8.00108317,00:30:52
927,07/01/2021 10:01:59,199.4,216,5.271343,8.00108267,00:30:56
928,07/01/2021 10:02:01,199.3,216,5.2713495,8.001081,00:30:58
929,07/01/2021 10:02:03,199.2,215,5.27135167,8.00108183,NA
930,07/01/2021 10:02:05,199.1,219,5.27135933,8.00108683,00:31:02
931,07/01/2021 10:02:07,199.2,223,5.27135183,8.0010835,00:31:03
932,07/01/2021 10:02:09,199,227,5.271366,8.00108383,00:31:05
933,07/01/2021 10:02:11,198.7,229,5.27136417,8.00108183,00:31:07
934,07/01/2021 10:02:13,198.7,221,5.27136767,8.00107933,00:31:09
935,07/01/2021 10:02:15,198.9,225,5.27136117,8.00107983,00:31:11
936,07/01/2021 10:02:17,198.9,224,5.27135433,8.00108017,00:31:13
937,07/01/2021 10:02:19,198.7,223,5.27136367,8.0010835,00:31:15
938,07/01/2021 10:02:21,198.6,222,5.27135767,8.00108517,00:31:16
939,07/01/2021 10:02:23,198.3,222,5.271352,8.00108717,00:31:18
940,07/01/2021 10:02:25,198.2,221,5.2713505,8.00109317,00:31:22
941,07/01/2021 10:02:27,197.9,221,5.271355,8.001097,00:31:24
942,07/01/2021 10:02:29,197.8,222,5.2713615,8.00109967,00:31:26
943,07/01/2021 10:02:31,197.6,221,5.2713705,8.00110233,00:31:28
944,07/01/2021 10:02:33,197.3,221,5.2713785,8.00110417,00:31:29
945,07/01/2021 10:02:35,197.2,223,5.27137683,8.001106,00:31:31
946,07/01/2021 10:02:37,197,228,5.27138783,8.0011075,00:31:33
947,07/01/2021 10:02:39,196.8,226,5.27139383,8.00110533,00:31:35
948,07/01/2021 10:02:41,196.6,224,5.27138433,8.0011035,00:31:37
949,07/01/2021 10:02:43,196.4,217,5.27138117,8.00110067,00:31:39
950,07/01/2021 10:02:45,196.3,212,5.27136883,8.001102,00:31:41
951,07/01/2021 10:02:47,196.3,216,5.27136883,8.001103,00:31:42
952,07/01/2021 10:02:49,196.1,225,5.27137183,8.00110383,00:31:44
953,07/01/2021 10:02:51,196,228,5.2713835,8.00110517,00:31:48
954,07/01/2021 10:02:53,195.9,225,5.271389,8.001103,00:31:50
955,07/01/2021 10:02:55,195.9,224,5.27139033,8.001103,00:31:52
956,07/01/2021 10:02:57,196,222,5.27139267,8.00110083,00:31:54
957,07/01/2021 10:02:59,196,227,5.27139017,8.00110167,00:31:55
958,07/01/2021 10:03:01,196.1,233,5.27137667,8.00110283,00:31:57
959,07/01/2021 10:03:03,196.2,234,5.27137133,8.00110267,00:31:59
960,07/01/2021 10:03:05,196.3,235,5.27137667,8.00110583,00:32:01
961,07/01/2021 10:03:07,196.6,235,5.271372,8.00110633,00:32:03
962,07/01/2021 10:03:09,196.6,235,5.27137017,8.00110783,00:32:05
963,07/01/2021 10:03:11,196.6,234,5.2713675,8.00111033,00:32:07
964,07/01/2021 10:03:13,196.6,239,5.27135267,8.001109,00:32:08
965,07/01/2021 10:03:15,196.8,228,5.27134167,8.00111117,00:32:12
966,07/01/2021 10:03:17,196.7,229,5.27133883,8.00111083,00:32:14
967,07/01/2021 10:03:19,196.5,229,5.27133467,8.00111283,00:32:16
968,07/01/2021 10:03:21,196.3,229,5.27132517,8.00111583,00:32:18
969,07/01/2021 10:03:23,196.3,227,5.27132867,8.00111633,00:32:20
970,07/01/2021 10:03:25,196.5,225,5.27132067,8.00111667,00:32:21
971,07/01/2021 10:03:27,196.6,224,5.27133917,8.00112067,00:32:23
972,07/01/2021 10:03:29,196.6,222,5.271338,8.0011195,00:32:25
973,07/01/2021 10:03:31,196.6,224,5.2713375,8.001116,00:32:27
974,07/01/2021 10:03:33,196.7,222,5.271327,8.00111483,00:32:29
975,07/01/2021 10:03:35,197,223,5.271332,8.00111183,00:32:31
976,07/01/2021 10:03:37,197.2,222,5.2713365,8.00110917,00:32:32
977,07/01/2021 10:03:39,197.5,225,5.27134317,8.00110733,00:32:34
978,07/01/2021 10:03:41,197.6,228,5.2713305,8.00110333,00:32:38
979,07/01/2021 10:03:43,197.6,226,5.2713275,8.0011005,00:32:40
980,07/01/2021 10:03:45,197.8,226,5.27132217,8.001097,00:32:42
981,07/01/2021 10:03:47,197.8,224,5.27131817,8.00109717,00:32:44
982,07/01/2021 10:03:49,197.8,226,5.27131833,8.001096,00:32:45
983,07/01/2021 10:03:51,197.9,225,5.27131683,8.001095,00:32:47
984,07/01/2021 10:03:53,197.9,227,5.2713155,8.001096,00:32:49
985,07/01/2021 10:03:55,197.9,225,5.27131283,8.0010965,00:32:51
986,07/01/2021 10:03:57,197.9,223,5.27131033,8.00109767,00:32:53
987,07/01/2021 10:03:59,197.9,222,5.27131033,8.001097,00:32:55
988,07/01/2021 10:04:01,197.8,221,5.2713055,8.00109483,00:32:57
989,07/01/2021 10:04:03,197.7,219,5.27129283,8.00109183,00:32:58
990,07/01/2021 10:04:05,197.7,214,5.27129533,8.00109433,00:33:02
991,07/01/2021 10:04:07,197.6,209,5.2712975,8.00109617,00:33:04
992,07/01/2021 10:04:09,197.4,203,5.27129,8.00109533,00:33:06
993,07/01/2021 10:04:11,197.3,201,5.27129517,8.00109483,00:33:08
994,07/01/2021 10:04:13,197.2,205,5.27130433,8.00109533,00:33:10
995,07/01/2021 10:04:15,197,206,5.27132017,8.001095,00:33:11
996,07/01/2021 10:04:17,196.7,211,5.27132917,8.0010945,00:33:13
997,07/01/2021 10:04:19,196.5,217,5.27133883,8.00109567,00:33:15
998,07/01/2021 10:04:21,196.3,222,5.27135667,8.00109567,00:33:17
999,07/01/2021 10:04:23,195.9,225,5.27137067,8.00109533,00:33:19
1000,07/01/2021 10:04:25,195.5,228,5.271381,8.00109433,00:33:21
1001,07/01/2021 10:04:27,195,227,5.2713835,8.00109433,00:33:23
1002,07/01/2021 10:04:29,194.7,224,5.27139,8.00109217,00:33:24
1003,07/01/2021 10:04:31,194.4,223,5.271405,8.001091,00:33:28
1004,07/01/2021 10:04:33,194.3,213,5.2714025,8.00108933,00:33:30
1005,07/01/2021 10:04:35,194.1,220,5.271413,8.00108683,00:33:32
1006,07/01/2021 10:04:37,194,217,5.2714245,8.00108417,00:33:34
1007,07/01/2021 10:04:39,193.7,220,5.27142917,8.0010815,00:33:36
1008,07/01/2021 10:04:41,193.5,222,5.2714275,8.0010785,00:33:37
1009,07/01/2021 10:04:43,193.4,226,5.27142783,8.001074,00:33:39
1010,07/01/2021 10:04:45,193.1,229,5.2714365,8.00106933,00:33:41
1011,07/01/2021 10:04:47,192.8,233,5.271443,8.001064,00:33:43
1012,07/01/2021 10:04:49,192.5,234,5.2714485,8.00106033,00:33:45
1013,07/01/2021 10:04:51,192.2,235,5.27144717,8.001058,00:33:47
1014,07/01/2021 10:04:53,192.1,232,5.27144783,8.00105667,00:33:48
1015,07/01/2021 10:04:55,191.8,231,5.27144667,8.00105567,00:33:50
1016,07/01/2021 10:04:57,191.7,231,5.27143467,8.00105833,00:33:54
1017,07/01/2021 10:04:59,191.5,229,5.27143117,8.00106033,00:33:56
1018,07/01/2021 10:05:01,191.6,226,5.27142567,8.00106217,00:33:58
1019,07/01/2021 10:05:03,191.5,224,5.27141683,8.00106583,NA
1020,07/01/2021 10:05:05,191.1,227,5.27141667,8.001067,00:34:01
1021,07/01/2021 10:05:07,190.8,229,5.27141483,8.00106933,00:34:03
1022,07/01/2021 10:05:09,190.6,233,5.27140483,8.00106933,00:34:05
1023,07/01/2021 10:05:11,190.5,235,5.27139833,8.00106817,00:34:07
1024,07/01/2021 10:05:13,190.5,237,5.271395,8.00106717,00:34:09
1025,07/01/2021 10:05:15,190.3,237,5.27138733,8.00106617,00:34:11
1026,07/01/2021 10:05:17,190.2,237,5.2713885,8.001065,00:34:13
1027,07/01/2021 10:05:19,190.1,236,5.27138817,8.00106383,00:34:14
1028,07/01/2021 10:05:21,189.9,236,5.27137433,8.00106117,00:34:18
1029,07/01/2021 10:05:23,189.7,237,5.271362,8.00105933,00:34:20
1030,07/01/2021 10:05:25,189.4,234,5.27134967,8.00105817,00:34:22
1031,07/01/2021 10:05:27,188.9,231,5.27134217,8.00105417,00:34:24
1032,07/01/2021 10:05:29,188.6,226,5.2713265,8.001052,00:34:26
1033,07/01/2021 10:05:31,188.5,224,5.27132067,8.0010505,00:34:27
1034,07/01/2021 10:05:33,188.5,221,5.27130917,8.00104933,00:34:29
1035,07/01/2021 10:05:35,188.5,223,5.27130817,8.0010485,00:34:31
1036,07/01/2021 10:05:37,188.3,222,5.27130483,8.001047,00:34:33
1037,07/01/2021 10:05:39,188.1,218,5.27130333,8.00104783,00:34:35
1038,07/01/2021 10:05:41,187.9,218,5.271309,8.00104917,00:34:37
1039,07/01/2021 10:05:43,187.6,216,5.27132183,8.00104933,00:34:39
1040,07/01/2021 10:05:45,187.3,215,5.27131217,8.00105,00:34:40
1041,07/01/2021 10:05:47,187.2,211,5.27130533,8.001052,00:34:44
1042,07/01/2021 10:05:49,187,204,5.27130533,8.00105133,00:34:46
1043,07/01/2021 10:05:51,186.9,197,5.27130333,8.00105333,00:34:48
1044,07/01/2021 10:05:53,186.7,200,5.27129733,8.001058,00:34:50
1045,07/01/2021 10:05:55,186.9,193,5.27129917,8.001062,00:34:51
1046,07/01/2021 10:05:57,187,182,5.27129083,8.00106183,00:34:53
1047,07/01/2021 10:05:59,186.7,179,5.27128067,8.00106367,00:34:55
1048,07/01/2021 10:06:01,186.5,179,5.2712765,8.0010645,00:34:57
1049,07/01/2021 10:06:03,186.2,180,5.27126,8.001066,00:34:59
1050,07/01/2021 10:06:05,186,178,5.2712405,8.001067,00:35:01
1051,07/01/2021 10:06:07,185.7,177,5.27123667,8.001066,00:35:03
1052,07/01/2021 10:06:09,185.5,178,5.27123767,8.00106683,00:35:04
1053,07/01/2021 10:06:11,185.2,173,5.27124,8.00107033,00:35:08
1054,07/01/2021 10:06:13,185.1,179,5.27125267,8.0010715,00:35:10
1055,07/01/2021 10:06:15,185.2,185,5.2712565,8.00107283,00:35:12
1056,07/01/2021 10:06:17,185.2,184,5.27126017,8.001073,00:35:14
1057,07/01/2021 10:06:19,185.2,181,5.27126383,8.0010725,00:35:16
1058,07/01/2021 10:06:21,185.1,182,5.27125167,8.00107283,00:35:17
1059,07/01/2021 10:06:23,184.8,183,5.27125033,8.00107417,00:35:19
1060,07/01/2021 10:06:25,184.7,185,5.27125083,8.001077,00:35:21
1061,07/01/2021 10:06:27,184.5,189,5.27124717,8.0010775,00:35:23
1062,07/01/2021 10:06:29,184.5,191,5.27124867,8.0010785,00:35:25
1063,07/01/2021 10:06:31,184.3,188,5.27124633,8.00107983,00:35:27
1064,07/01/2021 10:06:33,184.1,181,5.27124,8.0010795,00:35:29
1065,07/01/2021 10:06:35,183.7,179,5.27122867,8.00107783,00:35:30
1066,07/01/2021 10:06:37,183.5,175,5.2712195,8.001077,00:35:34
1067,07/01/2021 10:06:39,183.4,177,5.27121783,8.0010775,00:35:36
1068,07/01/2021 10:06:41,183,176,5.2712075,8.00107733,00:35:38
1069,07/01/2021 10:06:43,182.5,173,5.271195,8.0010755,00:35:40
1070,07/01/2021 10:06:45,182.1,171,5.2711895,8.001077,00:35:41
1071,07/01/2021 10:06:47,181.8,169,5.27117283,8.0010755,00:35:43
1072,07/01/2021 10:06:49,181.7,175,5.27116767,8.00107717,00:35:45
1073,07/01/2021 10:06:51,181.7,168,5.27115783,8.001078,00:35:47
1074,07/01/2021 10:06:53,181.6,178,5.27114967,8.00107983,00:35:49
1075,07/01/2021 10:06:55,181.5,181,5.27114333,8.00107667,00:35:51
1076,07/01/2021 10:06:57,181.4,184,5.27114783,8.00107583,00:35:53
1077,07/01/2021 10:06:59,181.2,190,5.27115017,8.00107433,00:35:54
1078,07/01/2021 10:07:01,181,194,5.27115517,8.0010715,00:35:58
1079,07/01/2021 10:07:03,180.9,192,5.27115167,8.00107167,00:36:00
1080,07/01/2021 10:07:05,180.6,198,5.27115533,8.001072,00:36:02
1081,07/01/2021 10:07:07,180.4,204,5.27116533,8.00107267,00:36:04
1082,07/01/2021 10:07:09,180.3,200,5.27116933,8.00107617,00:36:06
1083,07/01/2021 10:07:11,180.3,199,5.27116183,8.00107867,00:36:07
1084,07/01/2021 10:07:13,180.3,194,5.27116767,8.00107767,00:36:09
1085,07/01/2021 10:07:15,180.2,204,5.27117317,8.00107967,00:36:11
