"","Sperre_LOG_DATETIME","Sperre_Depth","Sperre_Heading","Survey_ROV_LON","Survey_ROV_LAT","Survey_LOG_RELTIME"
"1688",2021-01-07 10:27:21,126.9,243,"5.27257083","7.99944717",00:56:18
"1689",2021-01-07 10:27:23,127.5,240,"5.27257283","7.99944900",00:56:20
"1690",2021-01-07 10:27:25,128.1,237,"5.27257383","7.99945117",00:56:21
"1691",2021-01-07 10:27:27,128.5,241,"5.27258067","7.99945383",00:56:23
"1692",2021-01-07 10:27:29,128.8,245,"5.27258800","7.99945633",00:56:25
"1693",2021-01-07 10:27:31,129.3,247,"5.27259383","7.99945717",00:56:27
"1694",2021-01-07 10:27:33,129.6,253,"5.27260000","7.99945850",00:56:29
"1695",2021-01-07 10:27:35,130.2,248,"5.27260400","7.99945883",00:56:31
"1696",2021-01-07 10:27:37,130.9,241,"5.27260283","7.99945783",00:56:33
"1697",2021-01-07 10:27:39,131.5,244,"5.27260017","7.99945700",00:56:34
"1698",2021-01-07 10:27:41,132,234,"5.27259283","7.99945600",00:56:38
"1699",2021-01-07 10:27:43,132.6,237,"5.27259417","7.99945700",00:56:40
"1700",2021-01-07 10:27:45,133.1,239,"5.27259450","7.99945783",00:56:42
"1701",2021-01-07 10:27:47,133.7,231,"5.27259283","7.99945883",00:56:44
"1702",2021-01-07 10:27:49,134.2,225,"5.27258950","7.99946100",00:56:46
"1703",2021-01-07 10:27:51,134.7,224,"5.27258983","7.99946400",00:56:47
"1704",2021-01-07 10:27:53,135.1,230,"5.27258683","7.99946717",00:56:49
"1705",2021-01-07 10:27:55,135.5,232,"5.27258533","7.99946950",00:56:51
"1706",2021-01-07 10:27:57,135.8,232,"5.27258267","7.99947217",00:56:53
"1707",2021-01-07 10:28:00,136,229,"5.27258367","7.99947367",00:56:55
"1708",2021-01-07 10:28:01,136.2,235,"5.27258583","7.99947467",00:56:57
"1709",2021-01-07 10:28:03,136.5,236,"5.27258450","7.99947633",00:56:59
"1710",2021-01-07 10:28:05,136.6,238,"5.27258667","7.99947817",00:57:00
"1711",2021-01-07 10:28:07,136.7,240,"5.27258717","7.99948317",00:57:04
"1712",2021-01-07 10:28:09,136.9,243,"5.27258367","7.99948567",00:57:06
"1713",2021-01-07 10:28:11,137,242,"5.27258367","7.99948567",00:57:06
"1714",2021-01-07 10:28:14,137.2,241,"5.27258017","7.99949050",00:57:10
"1715",2021-01-07 10:28:15,137.4,242,"5.27258050","7.99949267",00:57:12
"1716",2021-01-07 10:28:17,137.7,239,"5.27257450","7.99949533",00:57:13
"1717",2021-01-07 10:28:19,137.8,255,"5.27257600","7.99949800",00:57:15
"1718",2021-01-07 10:28:21,138.1,256,"5.27257767","7.99950017",00:57:17
"1719",2021-01-07 10:28:23,138.1,244,"5.27257217","7.99950167",00:57:19
"1720",2021-01-07 10:28:25,138.5,245,"5.27256650","7.99950433",00:57:21
"1721",2021-01-07 10:28:28,138.9,241,"5.27255750","7.99950750",00:57:23
"1722",2021-01-07 10:28:29,139.2,237,"5.27255233","7.99951117",00:57:25
"1723",2021-01-07 10:28:31,139.5,234,"5.27254667","7.99951450",00:57:26
"1724",2021-01-07 10:28:33,139.9,237,"5.27253517","7.99952267",00:57:30
"1725",2021-01-07 10:28:35,140.2,242,"5.27252917","7.99952433",00:57:32
"1726",2021-01-07 10:28:37,140.6,230,"5.27252400","7.99952767",00:57:34
"1727",2021-01-07 10:28:39,140.9,229,"5.27251083","7.99953050",00:57:36
"1728",2021-01-07 10:28:41,141.2,220,"5.27249983","7.99953400",00:57:38
"1729",2021-01-07 10:28:43,141.5,223,"5.27249100","7.99953783",00:57:39
"1730",2021-01-07 10:28:45,141.9,225,"5.27248767","7.99954117",00:57:41
"1731",2021-01-07 10:28:47,142.3,231,"5.27248483","7.99954400",00:57:43
"1732",2021-01-07 10:28:49,142.8,216,"5.27247750","7.99954650",00:57:45
"1733",2021-01-07 10:28:51,143.5,214,"5.27247050","7.99954883",00:57:47
"1734",2021-01-07 10:28:53,144,222,"5.27245967","7.99955117",00:57:49
"1735",2021-01-07 10:28:55,144.6,232,"5.27245167","7.99955133",00:57:51
"1736",2021-01-07 10:28:57,145.1,226,"5.27244317","7.99955350",00:57:52
"1737",2021-01-07 10:28:59,145.7,222,"5.27242100","7.99955983",00:57:56
"1738",2021-01-07 10:29:01,146.1,211,"5.27241250","7.99956400",00:57:58
"1739",2021-01-07 10:29:03,146.7,218,"5.27240217","7.99956717",NA
"1740",2021-01-07 10:29:05,147.3,220,"5.27239683","7.99957017",00:58:02
"1741",2021-01-07 10:29:07,148,211,"5.27238717","7.99957367",00:58:04
"1742",2021-01-07 10:29:10,148.9,206,"5.27238350","7.99957533",00:58:05
"1743",2021-01-07 10:29:11,149.4,198,"5.27237717","7.99957683",00:58:07
"1744",2021-01-07 10:29:13,150.2,210,"5.27237017","7.99957750",00:58:09
"1745",2021-01-07 10:29:15,150.7,213,"5.27237333","7.99957983",00:58:11
"1746",2021-01-07 10:29:17,151.2,221,"5.27237533","7.99958283",00:58:13
"1747",2021-01-07 10:29:19,151.7,220,"5.27237500","7.99958517",00:58:15
"1748",2021-01-07 10:29:21,152.2,223,"5.27237233","7.99958750",00:58:17
"1749",2021-01-07 10:29:23,152.6,220,"5.27236717","7.99958750",00:58:18
"1750",2021-01-07 10:29:25,153.1,210,"5.27234800","7.99959250",00:58:22
"1751",2021-01-07 10:29:28,153.3,201,"5.27234433","7.99959583",00:58:24
"1752",2021-01-07 10:29:29,153.6,208,"5.27234050","7.99959867",00:58:26
"1753",2021-01-07 10:29:31,153.9,206,"5.27232667","7.99960117",00:58:28
"1754",2021-01-07 10:29:33,154.2,196,"5.27231583","7.99960250",00:58:30
"1755",2021-01-07 10:29:35,154.6,207,"5.27231050","7.99960367",00:58:31
"1756",2021-01-07 10:29:37,155,201,"5.27230567","7.99960550",00:58:33
"1757",2021-01-07 10:29:39,155.4,205,"5.27230283","7.99960700",00:58:35
"1758",2021-01-07 10:29:41,155.6,214,"5.27229983","7.99960750",00:58:37
"1759",2021-01-07 10:29:43,155.8,207,"5.27230700","7.99960600",00:58:39
"1760",2021-01-07 10:29:45,156.2,222,"5.27230400","7.99960433",00:58:41
"1761",2021-01-07 10:29:47,156.6,213,"5.27230950","7.99960300",00:58:43
"1762",2021-01-07 10:29:49,157.1,201,"5.27230200","7.99960283",00:58:46
"1763",2021-01-07 10:29:52,157.5,211,"5.27230650","7.99960367",00:58:48
"1764",2021-01-07 10:29:53,157.4,218,"5.27230783","7.99960233",00:58:50
"1765",2021-01-07 10:29:55,157.1,228,"5.27231333","7.99960183",00:58:52
"1766",2021-01-07 10:29:57,156.6,236,"5.27231433","7.99960117",00:58:54
"1767",2021-01-07 10:29:59,156.2,236,"5.27230600","7.99959900",00:58:55
"1768",2021-01-07 10:30:01,155.8,239,"5.27229817","7.99959950",00:58:57
"1769",2021-01-07 10:30:03,155.4,238,"5.27228783","7.99959967",00:58:59
"1770",2021-01-07 10:30:05,155.1,236,"5.27227833","7.99959933",00:59:01
"1771",2021-01-07 10:30:07,154.9,219,"5.27226517","7.99960100",00:59:03
"1772",2021-01-07 10:30:09,154.7,210,"5.27224833","7.99960433",00:59:05
"1773",2021-01-07 10:30:11,154.5,208,"5.27223600","7.99960383",00:59:07
"1774",2021-01-07 10:30:13,154.2,199,"5.27223217","7.99960083",00:59:08
"1775",2021-01-07 10:30:15,154.1,201,"5.27224767","7.99959300",00:59:12
"1776",2021-01-07 10:30:18,154.1,195,"5.27225050","7.99959550",00:59:14
"1777",2021-01-07 10:30:19,153.9,197,"5.27226183","7.99960000",00:59:16
"1778",2021-01-07 10:30:21,153.9,206,"5.27227933","7.99960517",00:59:18
"1779",2021-01-07 10:30:23,153.8,219,"5.27229533","7.99961167",00:59:20
"1780",2021-01-07 10:30:25,153.8,224,"5.27230317","7.99961800",00:59:21
"1781",2021-01-07 10:30:27,154.2,212,"5.27231417","7.99962400",00:59:23
"1782",2021-01-07 10:30:30,154.5,225,"5.27231417","7.99962400",00:59:23
"1783",2021-01-07 10:30:31,154.6,234,"5.27231417","7.99962400",00:59:23
"1784",2021-01-07 10:30:33,154.8,231,"5.27232733","7.99963017",00:59:30
"1785",2021-01-07 10:30:35,154.9,235,"5.27235150","7.99964400",00:59:31
"1786",2021-01-07 10:30:37,155.3,237,"5.27236283","7.99965117",00:59:33
"1787",2021-01-07 10:30:39,155.8,225,"5.27236100","7.99965450",00:59:35
"1788",2021-01-07 10:30:41,156.4,227,"5.27236383","7.99965983",00:59:37
